xA,xB,x01,x02,x03,x04,x05,x06,x07,x08,x09,x10,x11,response_1,outcome_2
A1,B1,84.1875778223307,288.16774409328093,130.83782944232846,367.1287952972662,386.3675443616962,339.10604777071126,353.75374856137205,269.6370387866991,138.86527069583371,335.0901746158733,55.872277310389364,-0.0023938195832204356,Fail
A1,B1,84.31919594560377,287.9553521148716,131.22291408497438,346.4557336665545,306.2960917908214,340.36706451526976,403.21629134939303,345.381348492507,144.63719763774904,333.9573500632704,60.01156224782018,-1.8436158489199865,Pass
A1,B1,79.00814204703697,321.19868281017324,119.86099075326018,366.3001360516946,368.51191259816414,350.25903784901635,337.2569837800821,352.36461218675794,123.98049170581152,325.50179201874,62.03810039715394,8.168925155606313,Fail
A1,B1,84.50544394052258,288.29511552722823,127.95968073901197,376.36144991401756,341.0824021986655,329.9879278078061,333.2756537958377,291.5171259942705,122.26267597832731,349.3958058934616,69.20385575716321,1.0798799661886127,Fail
A1,B1,80.31276079315676,345.53886167173204,121.34225520623502,279.3702560368877,366.0074601862357,337.39733656463517,350.18577373288986,334.3930475925701,118.66159315229103,358.6964116991557,59.13385583283056,5.653254662185477,Fail
A1,B1,80.50825917071701,333.21796837819454,127.11900999193998,396.1145235019635,297.93830200354347,334.1310135735256,395.51428669395375,316.36269434513315,111.96338202374102,356.76128159168405,62.16658843706834,5.156999772119963,Fail
A1,B1,83.26845660058542,300.05844276707097,124.58071112139895,336.417235157086,359.98488479035035,352.66463646957055,376.1095810044812,312.9336378166115,116.10280778631221,341.97637077446154,66.60618547936195,-1.1607425673151597,Pass
A1,B1,82.33865959231008,306.8490966674757,122.50302385870928,407.94001787306325,370.367411401418,342.6992979480149,397.9154765959303,310.61817686503207,144.79939914245094,336.72082470889814,66.26557005237552,1.3446745194803795,Fail
A1,B1,80.02343969862694,301.27345385964367,132.24744774684655,408.869385719722,296.58879363295983,303.5865539421966,332.1862458503928,286.7172567461961,134.39362305077108,342.1582232546934,63.20404479508524,13.2826416152528,Fail
A1,B1,81.52388577488676,342.15884734345445,126.72124331108724,319.37758189758927,364.8300558694839,358.01513494357584,423.1380119084778,289.2576145775994,126.6222319051493,368.8886654258718,62.10500608951315,7.806772360016933,Pass
A1,B1,82.43889237162834,319.657290782621,123.85375893346969,311.55439066481983,325.54857829312687,354.7753212376385,363.28260799075883,344.3521032249279,119.98530206282868,354.0423618599548,69.5265598166629,-1.178302766132183,Fail
A1,B1,81.16092278986461,288.57781504674676,116.90403943727117,426.2280020663733,326.07402824816717,344.8867721517408,347.11356817756865,325.73449761407994,114.7904192473899,361.36141615633113,56.39986441438559,4.000051220888568,Fail
A1,B1,82.25502544378033,297.31102669178574,128.76867978877436,339.8093360685427,404.2384739600131,333.4258834821112,330.5725999571251,266.21127391117886,145.40178177150753,340.8593960300458,64.81178117762208,-2.0778144042368596,Pass
A1,B1,83.61157462551317,327.56403344859456,134.59247244489814,382.40853149218196,371.100850715564,325.08934383415675,387.0030465255514,288.6311358968429,118.44599389027499,309.95707130676817,59.01522760206698,-0.9897135351395914,Fail
A1,B1,85.38496853902365,337.7106426540711,121.84748892824038,337.3225195128275,277.00606296523483,343.6474172100543,384.88675046217907,357.12210132838516,144.13177913142752,366.59824758730645,63.50756505729415,4.057074232135365,Pass
A1,B1,82.78529968818883,333.54483596155643,127.81553527412508,352.94174524339365,280.0627755591849,348.89403609645757,404.7268628174919,325.1325708113742,137.61319481344682,377.6239507074922,66.82815759155667,-1.321713329162643,Pass
A1,B1,83.65254013669811,274.33106169988474,132.80363266437038,392.961984788266,324.26697576646677,330.82771597879946,373.9647388915258,285.6045861067996,121.81607268383685,344.43162488061563,63.34750555243688,2.0407269166258892,Fail
A1,B1,82.31979437366758,295.4549453371888,120.98742602723901,422.84196211530576,362.4421936027951,362.905867478658,388.58213226274574,328.1883118875519,139.8445641258766,321.3703440025772,58.204517510449584,1.031605635185611,Pass
A1,B1,84.1634349775254,319.71762951381936,124.41077677508751,317.7943324246629,310.03603403594167,353.5702599463196,384.15440445325845,348.45606366216964,118.99972286294108,369.9015996635857,69.15464021999081,-0.3665556760994676,Fail
A1,B1,81.64701409906733,300.9524211581293,121.43051322580799,370.917726320072,328.4552608733288,318.50531787787855,344.9638827524538,316.92151396601434,101.56793483089723,365.9232083620993,66.92221799898498,3.418049299584385,Fail
A1,B1,78.51976644960155,320.4337222830245,133.8148898012094,362.62712555130673,360.1000991577983,345.1152603121242,353.6290068411857,295.3221139138907,112.19453307621441,336.137551682654,61.09549098818412,11.31576106116307,Fail
A1,B1,86.54303540721801,317.2003053625785,120.23325676633303,351.48703410661443,321.35263401527067,339.44266572286386,345.62304706688514,327.1418819122784,135.3559640938991,364.18925663993974,69.43589530117136,-3.110952005992078,Fail
A1,B1,83.36156444968485,326.703674381997,122.85614068028181,378.73450601721765,401.246910239817,339.4629005412643,391.3639256878285,281.8240817351326,139.362648296771,342.19918524778313,62.1798085498814,-1.388022086981,Pass
A1,B1,83.92155404070999,336.3369693927785,129.91380175379626,369.88116604903803,419.5660933826908,353.20411723782684,393.44646685493205,221.95273993534,127.99603143898571,357.4888030435478,60.17454046126645,2.512525251363402,Pass
A1,B1,80.46044529664017,308.5329958510533,133.51992125092409,398.3789421928233,334.6329865951449,331.8484974936686,349.4555471226257,278.288646019855,130.26630628664836,334.2139637992206,59.33491212800024,1.9426167700784447,Pass
A1,B1,82.45981701926073,283.96949206546174,131.6551892066042,344.66430336043055,336.6898203609097,359.2958159276955,373.79427607244753,329.9879200461333,154.80795598838174,338.72610802192105,63.27675946471891,0.5700478020958903,Fail
A1,B1,83.66054591264957,314.3494048710066,125.16106803677975,368.0128564741908,322.646005273091,341.3581684474982,363.70308042944777,369.30199600738797,141.31508927891213,318.1320253224791,59.099248050947466,-0.6198599609350766,Pass
A1,B1,81.78761756908565,299.55283289953275,132.90621702313618,334.17287570237016,297.74985799327,331.8774956931384,367.18589507883127,349.23616491056293,136.13585137037728,336.8149663134312,59.977092038816245,0.17608379839376678,Pass
A1,B1,81.14925315139402,260.31245223243474,119.3836114518024,369.2318623675368,346.1168798646087,350.4403637241427,330.61567890821755,322.72623272802997,136.9205682374574,367.463757381545,56.935566673746735,5.0786294712541755,Fail
A1,B1,85.07807667003982,334.8037423824288,129.50794165199252,327.78005153684364,419.4417815978738,323.10196197285705,334.586345159122,252.90175744808482,117.58777022965602,353.97010874991054,62.70001445542105,2.576820050989595,Pass
A1,B1,82.60518592930431,261.1249475685325,130.09834238394583,362.9084767186652,382.51917552679544,348.43914270822154,376.14904683601293,315.4862189714262,137.0603920914577,319.5072649419284,62.64292233678173,1.5030409938708291,Pass
A1,B1,82.31711626543273,303.6533251283305,121.28377901888778,366.6287712128958,356.9353969067023,317.59900778367455,363.2183551843952,271.5334849719516,122.19244359774453,388.70217751485967,60.383623333143476,4.948501587463703,Fail
A1,B1,83.39739704891099,338.8504275776443,125.48455550375449,372.73436681944526,409.63520797351384,349.30926244017434,369.778552157263,287.39833441885804,139.6920018892905,339.2073698724876,54.42405842149128,2.135812919986151,Fail
A1,B1,84.1073756394376,282.5090759161918,125.85993879224367,389.62130462863206,384.17800387303134,366.07810884141315,361.0116938394547,282.91441367891986,139.60120499853966,345.14625573541787,63.35082807406645,3.9057410363006273,Pass
A1,B1,80.56597919290937,328.0728671504758,125.61693782580484,312.39920117454034,296.5518839899306,351.2109310237083,380.14875715909005,381.66696867530715,140.13367799970402,355.6413937458977,70.43375066002528,8.284584068848648,Fail
A1,B1,79.29450682895424,345.21852280137705,125.68009627557754,458.8728946064564,364.0915203917653,319.61998300002455,353.1786463040137,243.9617734895987,117.11719175725473,346.0452338836132,71.00662815430168,12.221268840576275,Fail
A1,B1,82.15380639555019,305.29932187971093,118.02954868542373,360.1766123386988,332.04533261095963,338.0223684731714,412.8311963492746,358.8314363633201,147.67960007126135,359.7653144954323,67.45150024684561,0.12947002282028985,Fail
A1,B1,81.16937779604,324.2647604621662,126.33324612243838,359.8443297917957,391.46995266080415,359.18167278485527,389.8190125225094,298.9569984749558,128.7684387308648,333.4258206539956,64.825248969795,3.5633228448501195,Pass
A1,B1,79.20676072323177,277.66786309882934,125.0275109020227,343.24597474849037,317.4615391535966,350.3425915926102,353.7260403583268,355.02191426390954,126.96293063393429,348.9476138105665,61.60717315683148,6.714401684127434,Pass
A1,B1,82.90667687560587,327.01763424658833,120.53978061656764,340.9311685359106,377.71849037944133,326.680231967713,386.70325821445476,340.4913279973601,101.42989144454724,344.2921358858482,59.03076067765873,-1.419792782827076,Pass
A1,B1,78.87539592040396,329.86035548038865,134.37977196228067,376.1657348038459,346.6808997482181,359.62826745406954,445.983387844363,309.7118914292555,102.52114844852018,320.98439932150643,68.61872640467732,10.686362883415073,Fail
A1,B1,83.91670117205042,303.89796915399586,138.90742824762572,400.9762796369918,317.94275108957237,334.97380765781264,397.34593430355477,320.8697138708438,121.64187690887962,295.63504277579466,61.03528767334947,-2.048061283861849,Pass
A1,B1,82.0836602346573,312.8443529496372,129.0592619305155,378.69084322104436,347.77469760423315,327.248072239825,400.6962628213999,355.72952315813677,130.10723254299393,303.3248766121874,66.02600986989553,0.03073690321990548,Pass
A1,B1,78.33731988022708,300.8731185940354,119.6474721807212,324.2376112636975,385.31933263073495,343.84438766970504,388.97206870428585,332.1425773670054,133.58880802218602,354.1658699002009,60.26627012510655,7.267438194646531,Fail
A1,B1,85.85389649865154,357.03147024282833,131.93022057315324,398.80835921770307,354.8293057523705,317.6042979455545,401.7777921349436,302.39729438115893,110.58698302850199,325.8867873684456,61.518838939113984,2.8741708163073474,Fail
A1,B1,78.84753001434858,281.8327647129428,123.35983654333229,358.3419043059141,330.46888208595186,350.93528510669955,362.488213147325,332.79240300366183,112.46464857491934,367.508464787106,56.770792079087656,3.0629828186039467,Fail
A1,B1,82.27390452993879,306.56596870800126,127.92284240656961,397.8713639841933,267.4055197681737,326.22774621321287,400.82306051412024,364.3914866245972,138.40717715010564,328.14267141972886,61.06244194886287,-0.15873345496318206,Pass
A1,B1,81.14833763161397,297.31771041710437,129.57923593994855,499.21208662854974,354.62728505149363,344.8919018386262,397.30481626211156,279.41218187757465,131.57243237032424,298.51841184557765,63.655206146578,0.7902942494770919,Pass
A1,B1,80.98128192401965,334.82277031217444,125.9562239533955,383.9590471380712,343.42000132004375,354.9650787551419,395.4495991508471,329.69248698511495,115.87114590261842,340.4852861428235,62.98651295087748,4.917698840646841,Fail
A1,B1,82.70014763421102,285.6290868882873,113.61944717330914,419.01816696769896,337.34168676829086,357.5123051059637,431.64485828556707,336.22626277002865,129.31557742950704,352.6126704428847,61.03218670555561,1.9615556427339096,Pass
A1,B1,84.00974783592089,299.8223377310973,119.62981691010248,372.30709741206715,352.2194640820676,330.84162994744383,372.4808228019382,348.68154767365326,125.1911476888121,338.0201624516066,57.2870673252621,-1.1980798159427917,Fail
A1,B1,84.5290884765131,291.9463740551552,127.60855207348851,390.00690732572116,343.6554708985198,344.5172068694251,363.18030580924915,322.15836656372426,126.46831062835584,329.8016232334334,68.56525771277157,-0.6495322036486826,Fail
A1,B1,82.14607580272549,325.4232363799381,127.54144758186018,395.01771661505626,386.3256406020119,345.7392303798998,382.80632719447857,285.78200333045487,123.8747402707186,323.60976305103895,58.066859529743965,-1.8804659261922774,Fail
A1,B1,82.73260304819371,301.2355765509058,128.5381702128717,360.0763424961737,372.7607968201541,348.0137802457331,383.99306047503563,286.31670699519225,139.30075623668716,349.77589904895177,63.79237258645826,-2.468410402174171,Pass
A1,B1,84.20442738709946,308.02003252512054,130.72652617262855,383.1475875119642,409.4246774379323,324.06125303243175,380.38073892934807,264.9885881606145,122.68259368643811,323.38106231118326,65.28972402937535,-1.5721566487943015,Fail
A1,B1,83.4809560718696,287.5243940610204,119.27431147148157,366.54691827359534,361.9572052441865,330.35931859549555,349.82102666053237,311.8306119901478,114.66913740641976,359.1930070607915,62.547088649374494,1.20638440638449,Fail
A1,B1,81.04502972001016,323.33847140930965,132.19380557685605,360.57202696341585,360.7542864368128,350.89067731660634,344.8950731259735,284.3408094592092,106.73345157246851,353.1639167578349,64.03612265530879,1.895170347913938,Fail
A1,B1,84.50586614748785,308.2405721896149,130.7971414264139,347.0508212482291,359.8412961777135,343.4517557363305,400.1487789054969,343.80293762749915,143.84822712319723,315.1426953368467,59.30158610300336,0.11431584362869218,Fail
A1,B1,85.51813911927857,324.5562420819166,128.29447029939882,416.33740521635013,293.44041411010033,324.43739387449165,364.369639925814,347.8580298617565,131.47065305388546,320.0476985625791,60.98741168615456,0.8318481913984372,Pass
A1,B1,80.75620808681063,308.6682347277288,125.52060743614312,392.21982164933564,330.9445050707699,352.5271692951101,384.29645978092447,299.41161247611564,128.97464352107392,353.0747547159939,73.26397954979784,2.9091361511827105,Fail
A1,B1,78.37572227683344,293.9583788181214,127.50094473735295,330.8699871013756,339.53432826643626,358.09161285198815,367.9824764042878,354.1463162366621,135.73813478888374,335.78391854286275,65.65890267149797,8.207038031793614,Pass
A1,B1,81.64397222005894,267.92134213541306,127.81802834119162,385.6808787980222,343.9135037111329,321.9112909634485,358.1423142544012,285.91008244860916,120.85998708938966,342.97128920357585,60.47524513534446,4.134739083119003,Fail
A1,B1,82.57710390958962,304.2862460470886,134.5005954174394,361.6296640096495,351.5328975790655,336.76649436600144,424.94248370942864,287.8756241342935,141.3338587423701,346.9088587081784,66.50035161228442,-2.6941682227750468,Pass
A1,B1,83.34108489605585,343.01915700260395,111.39020521706085,298.7425370654123,345.17325703451627,334.6944627755111,336.5826316674022,350.3196365549947,99.87555157574926,396.36861746835746,65.69889438832057,2.3834381462041,Fail
A1,B1,80.19519754283746,334.53500121128275,124.55655161270467,344.9228936780131,435.9901822596212,333.971049012717,342.96253078459273,323.05798356661063,120.66038998768016,300.2879409654695,61.997709980211965,6.305873432316167,Fail
A1,B1,81.16152665091454,262.255350966656,120.97382891433942,433.5882528038526,351.431358789523,356.1501074488236,363.40612249851927,304.73039728287125,125.33185302087617,338.27890122554845,61.7497942933019,3.86701518389552,Fail
A1,B1,85.42299474430833,315.21214379217133,123.11839437067435,322.34552642841544,358.12996565834914,326.93792895914765,375.54145950868553,329.101631407322,110.18466829977453,355.05527330513235,63.36408672133979,1.6233794748936572,Fail
A1,B1,82.84325868318086,309.74244849495483,136.09588068015066,311.92800705356774,370.86037068719753,349.85764691798175,374.07965050111557,322.42750040599964,126.8309736528579,310.9031440680663,71.60199602772968,-4.116450893366126,Fail
A1,B1,83.10020459597123,326.1645639499188,129.50475790191024,415.50983569983066,384.7820984896014,335.06547261258805,340.7043058208617,284.71432973546644,125.79909398267813,314.9257820903198,61.27257780023879,3.7362232534729483,Pass
A1,B1,79.2610707595489,270.07585482635596,116.80015628200421,368.5056444900241,325.8367318502137,319.6876626017745,372.19091309830765,339.0396721634498,146.0337438431608,359.3604445501373,65.27154719809677,7.938712968554971,Fail
A1,B1,83.5872958137813,291.4582082083716,128.55035060037685,374.84714544417045,267.1763340724067,323.6990422855579,405.5624862712599,348.91835701487344,159.14320876127692,348.3692919258083,59.969465161136135,1.5567816290434793,Fail
A1,B1,82.13319769584947,315.41670867235035,124.54896712090576,359.193123561835,381.92391012943926,312.35191674757544,374.5366850692292,264.45795054944784,127.95198995276667,362.1379717679419,67.19844498731673,4.054489289582809,Pass
A1,B1,82.20449541183346,282.0562282062367,129.49353812241984,420.07669271029465,358.39585178174144,312.5321952529238,349.54171613654376,312.95014514243377,142.54211209680162,322.44157268410066,62.49673083316222,3.3110717671440235,Pass
A1,B1,84.00051936371102,296.81658875412114,125.23359205330536,317.69731755623684,359.2026062406625,336.4859089166872,352.00701730956996,379.06585063292175,112.26791281311147,321.2215291702745,67.843231797418,-0.17172045410164416,Fail
A1,B1,81.05845942242567,277.59006385438687,135.86274109279395,421.4684034827471,309.25755967025515,354.980743974641,417.9421574935748,262.5852011508451,144.98690244452348,347.45314296825256,64.08932339276062,5.030473929953503,Pass
A1,B1,83.72388340705587,342.75134607251715,126.87331026978103,331.4633615975238,384.247302791196,331.0459610739294,398.2111147220774,331.58338271128997,131.27603159872893,328.5619010594101,61.64081194725259,3.5645638168304945,Pass
A1,B1,81.85415103050981,287.20751748692567,127.21910550812578,376.5660841420322,368.49928795186423,309.06185044885564,371.3271657230752,299.7185777487987,132.93735456564087,337.3599505093792,57.852685169137345,5.087126884949584,Fail
A1,B1,82.95753743219336,297.116577660805,130.05534298504057,394.5971611473167,379.8955542632655,345.4503288191223,361.47342751050104,309.91583644674233,123.7974934890463,314.37756431652923,66.95996838419298,-1.138501377470899,Pass
A1,B1,85.22498604379065,258.8690678020492,127.59865382810483,382.90273971439456,342.0181398773144,350.34732405618877,332.96216696275735,317.4944507307627,124.46982740134828,332.6356350696974,61.95896778198995,6.085962002539005,Fail
A1,B1,82.36899307641092,252.54616293184773,126.25447964511811,396.63932245358143,332.6714797401735,305.94397546501165,373.2803473078126,323.52691770845144,126.61557015822251,334.59089641034,63.69073020220368,18.032996099002567,Fail
A1,B1,81.95917060612713,355.0685961511268,127.27950262882452,403.52314026237434,326.8477935822598,361.00949696033734,445.2852926353019,258.5895158418798,138.7730259109656,364.9659523181719,60.57135647434263,12.46713741980938,Fail
A1,B1,83.65873661247123,299.66338608335565,131.64876599132634,387.5160016390611,369.13984299352046,335.54385556761946,413.6672044523631,289.64728025500597,131.78621749309872,335.99029376291065,63.917414897502084,-2.5168676138769026,Pass
A1,B1,81.59278855576366,286.6699371124865,123.58999115408615,330.4420559535199,325.9379646483425,343.7748907333695,398.75533658745854,353.1052405562086,140.7696569799448,346.9357386547335,59.443827438057006,-1.0658479779502057,Pass
A1,B1,83.65038081645037,283.08133833287496,127.2396437455415,371.6832071195964,278.76871320342025,333.11377400556665,377.4236814100872,337.97457651799454,143.4472127619515,358.3038141030172,61.679758530880804,1.5018174535288376,Pass
A1,B1,80.39408449273031,314.5590844943499,123.59754179440029,388.4977886914717,368.23062060894347,319.2320223695299,403.27462765177114,266.54561143879795,130.69176332034453,369.89160980043954,62.14147136526768,2.8934790770734433,Pass
A1,B1,82.24876933360954,355.2617931705715,129.39650799375468,286.3633330325289,340.987823029734,345.07311187284273,386.71045343313637,325.68663431210564,116.8883185959771,364.4708384259143,68.08888515717456,5.010697942699756,Fail
A1,B1,82.48617978389797,303.8113957031406,117.10373793448923,276.4263804616476,369.61032676025405,329.79887307118224,359.72103281164385,342.25892148055294,134.0691523957263,380.78620049492446,65.68583215008263,-0.9356169530417426,Pass
